,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
168691,119341,2.099598363,-0.929598698,-2.131790266,-0.854302672,-0.004385731,-0.968272298,0.154301302,-0.479904155,-0.564344823,0.754455357,-1.428475928,-0.595540492,0.282578164,-0.009660189,-0.675735623,0.401562304,0.356146623,-1.719877225,1.070408356,0.158806299,0.233436826,0.597183885,-0.185324881,-0.705343207,0.418215952,0.042367623,-0.073121838,-0.06735897,109.85,0
240607,150677,2.000737604,-0.727071647,-0.613070093,0.972127699,-0.709256885,-0.173268372,-0.520476723,-0.176478734,-0.01870874,0.806867561,-1.563525808,0.939826826,1.392883854,-0.724295442,-1.64443917,-2.338360557,0.231976007,0.954528974,-0.952096566,-0.555900992,-0.07553131,0.722485816,-0.074970903,-0.03161208,0.38796689,-0.245188464,0.076889283,-0.037722381,41.39,0
18804,29780,-0.530637925,0.640502551,-1.735097554,-2.887306437,2.039000865,2.852065105,-0.458335916,0.310567519,-1.56617007,0.302256946,-0.490089764,-0.788640028,-0.035314098,0.452535545,-0.278099671,1.342219432,-0.204519281,-1.006764367,0.289504436,-0.070425788,1.072517344,0.409358926,0.081481943,1.012009506,-0.43724931,-0.399104808,0.34994688,0.213750841,15,0
147372,88475,-0.064399877,0.837608659,-0.189642785,-0.827896094,0.934975954,-0.527541167,1.019660944,-0.198301462,0.054488825,-0.31044895,-1.799020472,-0.058244579,0.481298087,-0.044217665,-0.345160791,0.19015985,-0.81257251,-0.448193504,0.314515908,-0.011972946,-0.313694686,-0.733616732,0.014603238,-1.004700903,-0.335108474,0.191841165,0.12407193,0.076018147,10.72,0
48094,43494,-1.278137735,0.71624158,-1.143279229,0.217804801,-1.29389047,-1.168951525,-2.564181983,0.204532468,-1.611154623,-1.250285537,3.367361023,-4.583095845,-0.806939684,-5.208305222,0.525823682,-1.815914313,-5.249111468,-2.196691207,2.109052645,0.817203155,0.490182668,0.470427403,-0.126261344,-0.126644459,-0.661907559,-0.349792997,0.454851068,0.137843477,24.9,1
43204,41413,-15.14044962,7.378042412,-16.35636736,9.194934914,-13.46616329,-2.958430501,-16.16553862,10.07525395,-7.901821126,-13.00940281,4.828235332,-11.05840142,1.998125576,-8.592047402,0.540385309,-10.6157453,-21.01789834,-8.397393052,3.18355895,-1.691481988,3.147428105,0.341677595,-1.150162471,0.795189735,-0.194542181,0.145963569,-2.458680348,-1.189887881,106.55,1
156023,107054,-0.569372876,0.871978491,2.194215244,-0.09898107,-0.068072801,-0.266905774,0.276103938,0.021499736,1.503901733,-1.333421264,0.005106613,-2.991389545,0.809425339,1.634877383,0.718437822,-0.188453912,0.482202524,0.589766443,0.497955188,-0.078581163,-0.269060063,-0.520733482,-0.261879367,-0.211574864,0.254395218,-0.689011361,0.082039799,0.073569998,2.12,0
98142,66538,1.128226235,-0.627651268,0.829109947,0.182411613,-1.0717622,-0.075772683,-0.637132928,0.119452777,1.360159249,-0.45599377,-1.414427798,-0.038484066,-0.746903206,-0.40906144,-0.165022144,0.083362653,-0.001513936,-0.349852807,0.653780645,0.013789082,-0.240949573,-0.612216546,-0.030928408,-0.085518189,0.157208148,0.97158381,-0.05161709,0.018052528,70.87,0
32650,36901,-1.242046213,-0.437500144,1.365024467,-1.15533452,0.085929377,0.074315289,1.11650724,-0.80136435,-0.838120929,0.81633516,2.021155989,-0.245672813,0.289685477,-2.140123698,-0.445723826,0.677956784,0.943267483,-1.19172338,0.896602267,-0.103818664,-0.163695356,0.437250914,0.185098181,-0.037425257,-0.119634098,-0.442623091,-0.7757957,-0.414862553,120.67,0
100623,67571,-0.758468653,-0.045410278,-0.16843829,-1.313274814,-1.901762532,0.739433415,3.071892046,-0.483422244,0.618202762,-1.769059721,-0.651414014,-0.005423291,-0.517194341,0.21746976,0.883558824,-1.173977649,0.24334711,-0.342300728,0.687056202,-0.032499899,0.042619457,0.397223782,0.072228865,-0.242275997,0.56091647,-0.540954584,0.150606446,-0.117140115,549.06,1
50211,44393,-4.617461029,3.663395253,-5.29744641,3.880959654,-3.263550913,-0.918546734,-5.715262078,0.83103955,-2.457033778,-5.726817096,3.525725987,-6.48911156,-1.012790632,-7.052310952,0.784445403,-6.77397675,-8.588070073,-4.510891745,1.147877838,-0.346455833,2.698174895,-0.027080891,0.36677523,-0.123011442,-0.300456527,-0.23999624,-0.183463054,-0.073359703,1,1
142942,85026,1.317620988,0.381477424,-0.031241233,0.489286791,0.095729226,-0.577746628,0.111288766,-0.186370265,-0.007246473,-0.299914693,-0.707362666,0.299928194,1.015978997,-0.466072205,1.084659815,0.693092027,-0.347269259,-0.104364386,0.113972567,-0.014165577,-0.335954449,-0.931388504,0.018636528,-0.478125088,0.350235038,0.144419059,-0.019799411,0.023533831,0.89,0
212516,138894,-1.298443233,1.948100449,-4.509946888,1.305804767,-0.019485927,-0.509237784,-2.643397619,1.283545194,-2.515355703,-4.50131481,2.09307501,-5.418888944,-1.247013712,-3.828268179,0.399050337,-6.366499509,-7.550968092,-4.902766666,0.152892032,0.250415437,1.17803195,1.360988581,-0.27201306,-0.325947896,0.290702673,0.841294588,0.643094249,0.20115575,0.01,1
176049,122608,-2.003459531,-7.159041717,-4.050976316,1.309579747,-2.058101588,-0.098620927,2.880082727,-0.727484047,1.460380551,-1.531607982,-1.394328262,-0.220718798,-1.530990431,1.075247654,0.388383209,-0.660655352,0.093320996,0.335742222,0.057551039,3.973217027,1.244286775,-1.015232287,-1.800984866,0.657585627,-0.435617247,-0.894508922,-0.397557387,0.314261714,2125.87,1
112840,72824,-1.111495232,-0.257575207,2.250209635,1.152670903,0.432904474,1.254126028,-0.58416279,-0.609681605,1.014602463,0.334532824,0.826374844,0.1968869,-1.885993498,-0.472025637,-0.578141396,-1.243007101,0.570459827,-0.159056766,0.407187527,-0.510613592,0.86291279,0.927825035,-0.343058086,-0.25626823,-0.600742166,-0.180331288,0.026762226,-0.358335321,45.03,1
72258,54635,1.044217079,-1.146515303,0.583897457,-0.653825441,-1.393471076,-0.289998917,-0.816940664,0.201036853,-0.655555456,0.733437802,1.54015736,-0.838326076,-2.018955591,0.464030832,0.694378005,1.278064468,0.396598845,-1.158803221,0.350375075,0.176409233,0.138123179,-0.114920902,0.053677568,0.169911028,-0.007042076,-0.418755759,-0.008006955,0.031102212,139.78,0
250601,154990,-1.247505227,-0.932409417,-0.204863788,-2.877522008,-0.987473149,-0.673863692,2.061696803,-0.676114382,-0.543505871,-1.185984894,-0.267087544,0.211730563,0.512185661,0.362550896,1.507067922,-3.371856246,0.729599332,1.29512234,1.259320583,-0.250197974,-0.2193741,0.043507811,-0.181122607,1.134411498,1.03945577,-0.45143206,0.146117894,0.015122858,411.22,0
96250,65686,0.733021101,-1.273817295,0.523429737,0.153553145,-1.033371323,0.48549893,-0.462902022,0.211229309,1.03916854,-0.387814628,0.09467208,0.769396588,-0.359653375,-0.262932466,-0.86336614,0.370908566,-0.373370459,0.231240969,0.987854944,0.451419784,-0.086791514,-0.622079104,-0.25450622,-0.421794758,0.107606242,0.950817591,-0.089647617,0.039238447,263.82,0
28146,34874,-0.749482667,1.697404397,1.749225462,2.464984496,0.267870323,0.207816897,0.605728396,0.244936744,-1.568067975,1.281993964,0.8222284,-0.566137928,-1.342735839,0.77558113,0.719123759,0.249487326,-0.21526025,0.294706498,1.478492734,0.34546328,-0.492149613,-1.433557354,-0.026893767,-0.104121448,-0.088957251,-0.175866233,0.407109603,0.194994005,0,0
64086,51012,-0.723628679,0.38920367,0.443846041,-1.692226422,1.385895411,0.171708297,1.482984204,-0.174615964,-0.65930188,-0.438965607,0.576625749,0.856534162,1.163170207,0.015513596,-0.369271347,0.361967334,-1.110006842,-0.56417594,0.036131548,0.450245208,-0.295257353,-0.83344181,0.090331147,-1.31400987,-0.234886269,0.590059782,0.048709626,-0.059146211,103.9,0
248296,153875,-0.613695895,3.698772414,-5.534941162,5.620486385,1.64926285,-2.335144981,-0.907188473,0.706362095,-3.747646125,-4.230983836,4.436319074,-4.503801216,-0.954361346,-9.861372108,-0.505329037,0.269281953,0.591319064,1.79599192,-1.08520791,0.354772933,0.319260754,-0.471378905,-0.075890411,-0.667909265,-0.642848416,0.070600107,0.488409528,0.292344974,0,1
26093,33904,-0.973194502,1.007194408,1.137248766,1.127566759,0.41104899,0.653250853,0.101709542,-0.57194935,-0.317024481,0.290919407,0.755101623,0.694189911,-0.434278412,0.238369072,-0.410472596,-0.898893949,0.33213461,-0.071487798,1.127595998,-0.168042249,0.732088139,-0.014272047,-0.502435951,-0.272670349,-0.171893486,-0.22955574,0.42532043,0.168896418,64.73,0
59539,48884,-2.139050557,1.394367662,-0.612034895,1.049327056,-1.162101908,-0.768219363,-1.997237401,0.574996543,-0.980831776,-2.495619245,2.555589153,-3.53043627,-1.016233815,-3.455196577,-0.056363386,-2.46773703,-7.140325966,-1.271280022,-0.001721924,0.025426513,0.696954881,0.740003045,-0.155115249,-0.050607446,0.268368293,-0.469432841,-0.405813768,-0.152170847,19.73,1
43061,41353,-15.0209806,8.075239752,-16.29809054,5.664820053,-11.91815337,-4.246957124,-14.71666755,9.435084321,-6.795398127,-15.12416281,6.037666229,-11.67672224,1.326978786,-12.38160589,-0.071639278,-9.48414337,-19.67188145,-7.643272821,1.169064418,-0.995786858,2.525115463,-0.832074337,-0.186116823,0.429780834,0.697102812,0.056031074,-1.31088762,-0.707402991,34.12,1
42856,41273,-11.68221489,6.332882093,-13.29710925,7.690771915,-10.88989052,-2.792360038,-12.56178258,7.28712221,-7.570322409,-12.83573768,5.804707852,-12.15623949,1.184984663,-10.46867709,-0.416743197,-10.99979235,-22.60886819,-9.498745921,2.102735407,-1.009319938,2.133456284,-1.271508967,-0.035303887,0.615053695,0.349023768,-0.428922797,-0.694935387,-0.818970429,173.07,1
150668,93860,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
276864,167338,-1.374424388,2.793184611,-4.346572055,2.40073142,-1.688432714,0.111136093,-0.922037621,-2.149929975,-2.027473756,-4.390841922,1.241958176,-3.9105215,-1.225636299,-4.697996871,0.676108304,-2.077065542,-2.683520898,-0.525949333,0.422342445,0.650195856,-0.870778522,0.50484916,0.137994269,0.368274569,0.103136655,-0.414208828,0.454981585,0.096710964,349.08,1
8972,12393,-4.064004738,3.100934891,-1.188498004,3.26463274,-1.903562358,0.320350587,-0.954940039,-3.27753492,2.820828662,1.01511288,3.187186897,-7.004327284,0.872710605,-6.220605353,-0.90444463,-3.075091885,-5.044735692,-1.718082685,-0.662462068,-0.531897693,1.688665431,-0.078844698,0.193730927,0.479495954,-0.506603057,-0.409862744,-3.036271329,-0.630605199,179.66,1
156990,109298,-1.00061052,3.346850002,-5.534491171,6.835802039,-0.299803294,0.095951299,-2.440419274,1.286301196,-2.766438283,-4.458007701,4.696533392,-8.76211334,0.985826601,-7.320272022,-1.063840458,-3.371124711,-4.251157868,-0.4300573,1.804013339,1.189813792,0.439756764,-0.694099204,0.299660329,-0.657600628,0.101647559,0.430457439,0.82468545,0.326952273,186.13,1
4920,4462,-2.303349568,1.75924746,-0.359744743,2.330243051,-0.821628328,-0.075787571,0.562319782,-0.399146578,-0.238253368,-1.525411627,2.032912158,-6.560124295,0.022937323,-1.470101536,-0.698826069,-2.282193829,-4.781830856,-2.615664945,-1.334441067,-0.430021867,-0.294166318,-0.932391057,0.172726296,-0.087329538,-0.156114265,-0.542627889,0.039565989,-0.153028797,239.93,1
134492,80832,1.104035391,0.194897832,0.231082733,1.168514986,-0.263035649,-0.917991538,0.374209876,-0.301275801,-0.156957415,-0.044513146,-0.248652929,0.651039839,0.878563868,0.232881178,0.833989612,0.019198923,-0.47515084,-0.241685137,-0.398120824,0.060668032,0.081451197,0.158235049,-0.174431185,0.419895352,0.690769044,-0.338802048,0.005586427,0.034909812,77.49,0
204079,135102,1.862101789,-0.124051888,-1.98975175,0.382608915,0.473031677,-0.674516988,0.298621349,-0.282415726,0.802052525,-0.98943119,-0.491112318,0.90381935,1.366524315,-1.886162307,-0.194861302,0.086836724,0.97854624,0.055603974,0.189130836,0.150726988,-0.204158276,-0.511441056,0.07787415,0.38833512,0.007895728,-0.120979613,-0.019578793,0.006154705,108.51,1
56889,47654,-0.548763459,0.758652122,0.907455094,-1.642662082,0.238399701,-0.12906885,0.356777118,0.225794596,0.215973716,-0.162755526,0.103374154,-0.055209523,-0.555814135,0.10800405,-0.009775235,1.198562706,-1.338933524,0.57021951,-0.056560018,0.136829456,-0.171409114,-0.43750709,-0.159728241,-0.819446079,-0.099275712,0.784916772,0.27479692,0.101497384,3.69,0
208213,137019,2.018336676,0.241451171,-1.949320191,0.372036066,0.665292406,-0.801547195,0.349326164,-0.233350734,-0.058008315,-0.288335698,1.491820982,1.289166804,0.799804453,-0.911788909,-0.696679417,0.308213259,0.452613129,0.133841813,0.221133729,-0.072852998,-0.167570246,-0.366004281,0.207341703,0.705831635,-0.066224665,0.305707052,-0.073664209,-0.03882064,11.48,0
61787,49985,-1.554216368,1.694229289,-0.903333638,2.425436085,-2.899787485,0.13302843,-0.286225919,0.555944559,-1.394918382,-2.892611761,1.962235975,-2.385262661,0.458337202,-3.724543454,1.843978325,-2.013923708,-2.815600296,-1.092290272,0.13968723,-0.032334386,0.493436339,0.733393182,0.20234996,0.492053701,-0.183790909,-0.19991712,0.395200622,0.027693032,360,1
223144,143262,-0.373514225,0.962790941,-2.194770227,5.020344816,2.343378707,1.031368539,-0.18162403,0.976041864,-2.094036827,0.551034992,1.18043579,-1.050731879,-1.397298729,-1.882648995,0.6959282,0.122603079,3.341880945,0.926185326,-0.078430319,0.374054501,0.294118089,0.661876851,-0.109491849,-1.895689996,0.030613302,0.824839426,0.097783325,-0.293017858,42.48,0
163149,115691,-1.550272715,1.088688502,-2.393387662,1.008732717,-1.087561887,-1.104602382,-2.670503277,0.147654676,-0.978625549,-3.514133305,3.586042424,-4.053357848,0.862426025,-5.765823022,-0.50751103,-4.921865144,-9.56726769,-2.772974111,1.717095268,0.327490457,0.802316031,1.037104789,0.09581542,-0.320190913,-0.080730631,0.091011687,0.024928493,-0.077819979,17.06,1
44091,41791,-7.222731306,6.15577293,-10.82645984,4.180779179,-6.123555101,-3.114136482,-6.895112283,5.161516377,-2.516476533,-6.403370552,3.186057948,-6.855570981,-0.837722615,-8.036614875,0.956969644,-4.557193454,-7.654704244,-2.588418644,0.718555009,0.818859417,0.912700322,-0.630358133,0.190886662,-0.061263432,0.379774657,-0.266845465,1.193694577,0.257468457,99.99,1
52584,45541,-1.519243531,2.308492454,-1.50359932,2.064100584,-1.000845058,-1.016897033,-2.05973052,-0.275166375,-1.562206097,-2.755796928,3.43824826,-3.52152936,-0.918761288,-4.452100249,0.499313754,-2.907903434,-5.248646395,-0.936814653,1.160120294,0.175018552,1.307871432,0.102825644,-0.017746283,0.149695926,-0.096602468,-0.369114568,-0.019244093,-0.208319092,1,1
153885,100501,-6.985267486,5.151093569,-4.599337773,4.534478601,0.849053979,-0.210701203,-4.425229685,-5.134525156,0.069320573,-0.870997151,5.200815169,-7.80222779,0.033912418,-7.560131972,-1.014651935,-1.507929601,-3.410274568,0.107544007,-1.375517656,-1.246996319,5.453671853,-2.056177144,-0.280333721,0.120771473,0.569357721,0.145971466,0.300193469,1.779363852,0.76,1
225076,144092,2.296330913,-1.585214248,-1.219182311,-1.711918417,-1.028220122,-0.114134893,-1.286130144,-0.034554886,-0.853794974,1.581356831,-1.983173296,-1.77541721,-0.716774416,-0.291785052,0.124338422,-0.17445307,0.229985428,0.415757719,0.129454588,-0.41221135,-0.215666687,-0.250099258,0.181530691,-0.084975498,-0.181010436,-0.162491028,0.00132242,-0.045525013,43.5,0
3191,2770,1.226680703,0.636129569,0.083839077,2.50071201,0.063232721,-0.877783104,0.459262973,-0.192076822,-0.814185952,0.783436907,-0.803930671,-0.967037218,-1.628173738,0.836365209,0.381032134,0.403790765,-0.38593628,-0.305866632,-0.876540432,-0.265950523,-0.032919553,-0.194095972,-0.085616861,0.35347417,0.675996395,0.073407757,-0.050324595,0.006879573,3.85,0
914,692,1.14902482,-0.586115805,0.937066234,0.560352524,-1.363510973,-0.366371406,-0.770752235,0.105757229,-0.886404154,1.017936745,1.017104809,0.028379558,-0.831813544,0.406266814,0.482587934,-0.850838255,-0.46847387,2.116829094,-1.182425561,-0.490929132,-0.161201846,-0.163819308,-0.00446782,0.475058462,0.273987568,-0.331433988,0.048744256,0.036177005,60,0
145663,87118,-1.955410253,1.240024409,-1.62424341,-2.919976213,1.523098841,-0.676272889,0.793631949,-3.241116763,1.020679297,0.493535175,0.384252929,0.445600621,-1.149381408,0.259067922,-1.73075995,-0.248165728,-1.081667889,-0.144704422,-0.553496102,0.88042073,-1.43005827,1.221711858,0.216670616,0.392602919,-0.14235531,0.414923278,-0.018211429,-0.338247631,8,0
85214,60655,1.236505322,0.43538295,0.47797362,1.086603091,-0.223670783,-0.825984462,0.204711626,-0.264076701,-0.155901745,-0.045054031,-0.175331256,0.957526272,1.468122164,0.045450027,0.870259505,0.123597771,-0.577087892,-0.321917778,-0.361124012,-0.045115685,-0.040942017,-0.022893066,-0.043918289,0.361714565,0.597386714,-0.440348392,0.031452369,0.028298453,4.99,0
280149,169351,-0.676142671,1.126366062,-2.213699523,0.468308388,-1.120541044,-0.003346296,-2.234739296,1.210157964,-0.65224992,-3.463890879,1.794968969,-2.77502154,-0.418950144,-4.057162377,-0.712615969,-1.603014747,-5.035325917,-0.506999884,0.26627232,0.247967753,0.751825538,0.83410769,0.190943873,0.032070086,-0.739694823,0.471110963,0.385107449,0.194361479,77.89,1
167184,118532,-5.961457252,5.31338186,-6.674320456,6.028974991,-1.387559928,0.670638452,-4.128987489,-4.76589379,-1.005259171,0.45350506,4.431736337,-5.142736603,-1.181692066,-8.755449133,1.004355688,-2.065025612,-3.26143516,0.12522332,0.936966155,-1.116580921,5.556642391,-1.501807658,1.355172444,0.141093214,0.077913411,0.47398834,0.28712879,1.468653419,105.89,1
114981,73700,0.861743941,-0.629257742,0.835754732,0.715916681,-1.174482119,-0.601083961,-0.252917108,-0.060738763,0.520490819,-0.179852592,-0.382692869,0.050428404,-0.06272057,0.073848519,1.45724448,0.695839565,-0.549858083,0.075442624,-0.430792309,0.281447218,0.105307287,-0.115045278,-0.097673357,0.423507346,0.073323799,0.372480828,-0.043660891,0.058285518,191.8,0
182700,125511,0.341343499,-4.033971084,-4.201464518,-2.298935366,-0.162683944,0.015039953,1.506422709,-0.439482506,0.105171462,-0.677332034,0.938870666,0.88569811,-0.47497971,1.418546119,0.835673566,-3.782495593,0.864380956,0.65387269,-0.417536005,1.194531502,0.623900459,0.468768626,-1.050013019,-1.543444433,0.358799419,-0.364572484,-0.147893367,0.058312837,966.91,0
143188,85181,-3.003459422,2.09615031,-0.487030348,3.06945316,-1.774328684,0.25180421,-4.328776495,-2.425478144,-0.985222034,-3.995210734,1.880601553,-2.325179128,0.636458663,-5.417499345,-0.262909465,-3.818085664,-3.700707026,-1.991412078,0.779950535,0.692537381,0.163966694,1.245648321,-0.26924134,0.537102119,-0.220756683,-0.059554773,0.460709677,-0.033550607,2,1
272521,165132,-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31,1
42007,40918,-3.140259538,3.367342309,-2.778931407,3.859700674,-1.159518363,-0.721552488,-4.195341543,-0.598345847,-2.870144772,-5.290610062,3.823762084,-7.492276169,-1.52436748,-8.527678622,-0.391214525,-6.18087991,-9.698839411,-4.818233341,-0.871581688,0.077781446,2.452338505,-0.292962575,-0.189330326,-0.166482104,0.038039624,-0.015476535,0.776691266,0.39755749,0.76,1
39183,39729,-0.964567283,-1.643540668,-0.187726849,1.15825311,-2.458335646,0.85222166,2.785162546,-0.303608539,0.940005531,-1.965308809,0.159743522,-0.490697387,-1.181976993,-1.95887597,1.152743286,-1.341269358,2.49832485,0.777831089,1.406044874,1.784449335,0.447180122,0.536203895,1.634060501,0.203838849,0.218748855,-0.221885828,-0.308554718,-0.164500018,776.83,1
76555,56624,-7.90142135,2.720472487,-7.885935672,6.348333551,-5.480119036,-0.33305924,-8.682376445,1.164431078,-4.542447386,-7.74848005,5.266585873,-8.679678803,-1.166365678,-8.107974661,0.701364761,-6.288305758,-13.7531308,-4.329239274,1.504250211,-0.614719344,0.077739051,1.092436595,0.320132727,-0.434642553,-0.380687072,0.213630359,0.423620329,-0.105168534,153.46,1
131272,79540,-0.114360704,1.036129402,1.984405261,3.128243274,-0.74034356,1.548618696,-1.701283955,-2.203841748,-1.242264775,0.269561809,1.293418297,0.933215784,-0.135325961,0.52148369,0.386884188,0.059868954,0.306339379,0.265051989,0.223718288,0.732852498,-1.032934652,1.19642831,-0.112856718,0.254718993,0.696667886,0.482370417,0.129969314,0.223924334,0.2,1
11401,19888,-0.66962368,0.371852532,2.440174501,-1.876143996,0.048258208,0.107926581,0.326686785,-0.066041757,2.609946064,-2.081458517,0.110019372,-2.315152953,1.448067667,0.936503792,0.26842279,-0.52942182,0.346633038,0.261407974,-0.315270052,-0.082684717,-0.165706971,0.102005933,-0.403532074,-0.514109993,0.460791665,-0.778992574,-0.068704424,-0.160927961,11.85,0
250761,155054,-0.512348994,4.82706042,-7.973939249,7.334058516,0.367703645,-2.055129085,-2.9358557,1.431008131,-4.544722244,-5.258095976,5.716318695,-5.810407126,0.723292646,-12.28913339,0.378773196,-2.020734381,-2.039702617,0.658182927,0.832574035,0.80410133,0.535619751,-0.45949592,-0.009363668,-1.140435794,-0.006445269,0.52797033,0.558880996,0.126516762,0.77,1
7929,10967,1.227343024,1.22E-05,0.771268286,0.124306505,-0.540782546,-0.301787368,-0.492147581,-0.079704493,1.377359357,-0.374485349,2.184083543,-1.358816715,2.567946211,1.491639097,-0.184540649,0.741705867,-0.121833549,0.659255311,0.004497634,-0.007418197,-0.027165807,0.186585189,-0.077662817,0.054908406,0.248016431,1.030875095,-0.088464077,-0.005848087,15.95,0
253724,156383,2.047055904,0.536463572,-2.448550515,1.40870836,1.175954295,-0.780995185,0.687720795,-0.331229653,0.102233338,-0.370523251,-0.771187831,0.064145223,0.052471034,-1.069921211,-0.33313927,-0.151705159,0.87528298,0.097968507,-0.318633718,-0.192947243,-0.054297654,0.061777367,-0.034270664,0.298206641,0.530515032,-0.504515665,-0.000152235,-0.024227806,10.12,0
221041,142409,-1.172182919,1.66171287,-3.049637019,2.555058434,3.669034614,-3.162998372,-5.985640116,-2.179935239,-1.120292277,-3.07555831,0.997448763,-3.191914768,-1.514856776,-4.267296067,-0.159553975,-2.916462628,-2.819906111,-1.417230801,0.325194943,0.548106363,-0.812097797,-0.295360726,-5.988806443,0.714380801,-1.600023592,-0.634782934,0.822713228,0.494375178,2,1
189701,128519,-4.599447002,2.762539943,-4.656529871,5.201403067,-2.470387712,-0.35761793,-3.767188827,0.061466444,-1.836199863,-1.470645258,2.143930633,-5.839736057,0.153011631,-6.177364566,-0.785415654,-4.510522737,-10.34051286,-4.181177553,-0.376135683,-1.000657722,1.581480357,0.26133272,0.621415022,0.994109927,-0.687853106,-0.337531253,-1.612791046,1.231424735,93.35,1
96341,65728,1.227614414,-0.668973794,-0.271784826,-0.589439742,-0.604795004,-0.350284967,-0.486364541,-0.010808629,-0.794944156,0.264544749,0.88126805,-0.324703761,-0.2632638,-1.112735439,-0.540849503,1.533411248,0.831442611,-0.473346677,1.190121264,0.27379921,-0.026054722,-0.295254768,-0.18045852,-0.436538663,0.494649059,-0.283738267,-0.001128279,0.035074501,98.01,1
11710,20011,-14.72462701,7.875156793,-21.87231736,11.90616991,-8.348733692,-2.26284642,-15.83344278,0.077873674,-6.356833491,-13.26165171,10.06378975,-14.3947668,0.654888723,-14.24831583,-0.305360761,-8.161632445,-12.28096486,-4.818586393,0.719787682,0.996468756,-2.362344928,1.099557296,1.037199423,-1.036359342,-0.254776514,0.642343201,2.161129224,-1.40128202,1,1
243749,152058,-3.576361778,3.299436221,-7.460433197,7.783634177,-0.398548658,-1.968441448,-3.110476193,-0.328403695,-1.574362845,-2.497560547,4.604170478,-9.001914856,-1.276324005,-13.96947063,1.256945353,-4.491629225,-5.969986931,-1.27466622,1.147783612,-0.181455201,0.540730752,0.719526342,0.379248749,-0.61696186,-0.442810814,0.359840689,-2.651824875,0.422184392,1,1
222156,142850,1.379551332,-2.191658324,-1.231867525,-0.291187267,-1.033926989,0.218212196,-0.400292332,-0.073129621,0.018066526,0.621391099,-1.740274925,-0.352377363,0.274171917,-0.103053402,0.551448779,-0.777732252,-0.503993936,1.245900334,-0.632624591,0.276204428,-0.433474449,-1.668273968,0.107760532,-0.013274113,-0.803266605,0.201510979,-0.099771604,0.031956305,421.99,0
98691,66770,-3.11019718,-0.38266149,0.690568584,-2.20120335,-1.621902777,0.4840505,-0.593275924,1.613483245,0.977084554,-2.640795579,0.771364452,1.708486437,-0.660615274,0.658844772,-0.607435232,-0.490886696,0.777658959,-0.494484495,-0.138293516,-0.525060059,0.100802043,0.008146394,-0.219019772,-0.228589694,0.292091729,-0.203790671,-0.413044414,-0.404268677,142.9,0
4499,3803,0.290068671,0.337966026,1.235603184,1.48152547,-0.624047454,0.467060131,-0.710617898,0.234945981,2.131438856,0.06423324,2.126814753,-1.493792769,1.238829704,1.141077603,-0.959007372,-0.316724435,0.698428469,0.38399577,-0.085042606,-0.311452596,0.028000033,0.440450979,0.349185941,0.13633793,-1.1615939,-0.608978935,-0.379216045,-0.091064549,12.99,0
231993,147004,2.150995683,-0.070508969,-2.571992683,-0.33869958,1.002008782,-0.596890534,0.500968813,-0.201455967,0.25629624,0.230257566,0.094130663,-0.291525831,-1.829071561,1.312531143,0.016837496,-0.166226394,-0.65445481,0.37051708,0.64515385,-0.305269554,0.125412524,0.366466507,-0.085480015,-0.105759862,0.45833297,0.247254556,-0.103832776,-0.094869521,0.76,0
208502,137149,1.125402055,-2.288998275,-3.123784629,-0.103566371,-0.311680255,-1.15172778,1.184200081,-0.635861703,-1.314000706,0.973563151,0.246986492,-0.130742051,-0.894289718,1.193156302,-0.887039819,-1.881512132,-0.099019771,1.432368762,-0.434609871,0.484541237,0.263259388,0.020985134,-0.63684541,-0.259110421,0.272149134,0.961966445,-0.240867448,-0.007494352,583.21,0
27627,34634,0.333499491,1.699873446,-2.596561167,3.643945269,-0.585067615,-0.654658532,-2.27578851,0.675228969,-2.042415924,-2.83487116,2.802005126,-4.392732438,-1.36967145,-5.327286652,0.163158962,-1.359389477,-5.095182879,-0.338012656,-0.124137989,0.329341714,0.469211945,-0.144362651,-0.317980934,-0.76964431,0.807854588,0.228164299,0.551001874,0.30547342,18.96,1
44001,41743,-2.144411474,1.073499095,-2.773662944,1.384393731,-4.015477127,0.747235432,1.525637535,0.192987836,-2.431861966,-4.155837834,4.35477463,-2.872400109,0.468875462,-4.555666748,0.699671493,-2.901140776,-4.674667111,-2.213623252,1.29616505,0.668123787,0.14465328,-0.88568164,0.625098628,0.096526892,-0.189454896,0.532908314,0.423044722,-0.21026631,802.52,1
